url_produk,nama_produk,kategori,sub_kategori,harga_produk,jumlah_terjual,rating,nama_toko,marketplace,label,nama_produk_clean
https://shopee.co.id/Lapis-Talas-Arasari-14-Varian-Rasa-Lapis-Bogor-i.54787280.1060234936?extraParams=%7B%22display_model_id%22%3A16183088373%2C%22model_selection_logic%22%3A2%7D&sp_atk=17d5fbe6-8835-44f5-ac9f-f8167feddc30&xptdk=17d5fbe6-8835-44f5-ac9f-f8167feddc30,Lapis Talas Arasari 14 Varian Rasa / Lapis Bogor,Makanan,Kue & Roti,43100,4000,4.9,Arasari,shopee,1,lapis talas arasari varian lapis bogor
https://shopee.co.id/LAPIS-TALAS-BOGOR-STRAWBERRY-(470GRAM)-GOLDEN-FANCE-i.1394127702.27816304822?extraParams=%7B%22display_model_id%22%3A108498909837%2C%22model_selection_logic%22%3A2%7D&sp_atk=6a5deabd-67ce-4d0b-8cfb-76484242f75d&xptdk=6a5deabd-67ce-4d0b-8cfb-76484242f75d,LAPIS TALAS BOGOR STRAWBERRY (470GRAM) GOLDEN FANCE,Makanan,Kue & Roti,41500,3,5.0,Golden France,shopee,0,lapis talas bogor strawberry golden fance
https://shopee.co.id/Lapis-Bogor-Sangkuriang-Full-Talas-Reguler-Pack-i.266988279.15898102492?extraParams=%7B%22display_model_id%22%3A147004474061%2C%22model_selection_logic%22%3A2%7D&sp_atk=e6aad515-9acd-4aa1-87d2-a96db0b39267&xptdk=e6aad515-9acd-4aa1-87d2-a96db0b39267,Lapis Bogor Sangkuriang Full Talas - Reguler Pack,Makanan,Kue & Roti,47000,72,4.9,Lapis Bogor Sangkuriang,shopee,1,lapis bogor sangkuriang full talas reguler pack
https://shopee.co.id/Pia-de-Paris-Kacang-Hijau-(oleh-oleh-buah-tangan-Bogor)-Mung-Bean-Pie-i.339348944.5162936520?extraParams=%7B%22display_model_id%22%3A61826121129%2C%22model_selection_logic%22%3A3%7D&sp_atk=d5e5f243-864d-44ee-98b7-0a376f1340e7&xptdk=d5e5f243-864d-44ee-98b7-0a376f1340e7,Pia de Paris Kacang Hijau (oleh oleh buah tangan Bogor) Mung Bean Pie,Makanan,Kue & Roti,82900,34,4.7,De Paris Bakery,shopee,1,pia de paris kacang hijau buah tangan bogor mung bean pie
https://shopee.co.id/LAPIS-TALAS-BOGOR-BLUBERRY-(470GRAM)-GOLDEN-FRANCE-i.1394127702.29666316439?extraParams=%7B%22display_model_id%22%3A158864878111%2C%22model_selection_logic%22%3A2%7D&sp_atk=71ac7ee3-356e-4b8d-8bdc-d2709455ad30&xptdk=71ac7ee3-356e-4b8d-8bdc-d2709455ad30,LAPIS TALAS BOGOR BLUBERRY (470GRAM) GOLDEN FRANCE,Makanan,Kue & Roti,41500,1,5.0,Golden France,shopee,0,lapis talas bogor bluberry golden france
https://shopee.co.id/Harga-Kompetitif-Lapis-Talas-Sangkuriang-Bogor-(Minimal-order-3-pack-)-i.487668988.14593990775?extraParams=%7B%22display_model_id%22%3A126937270685%2C%22model_selection_logic%22%3A2%7D&sp_atk=1de7f142-8e1b-4a9d-9115-c2f46b48884c&xptdk=1de7f142-8e1b-4a9d-9115-c2f46b48884c,Harga Kompetitif--Lapis Talas Sangkuriang Bogor (Minimal order 3 pack ),Makanan,Kue & Roti,50000,0,0.0,Lapis Bogor Sangkuriang,shopee,0,harga kompetitif lapis talas sangkuriang bogor minimal order pack
https://shopee.co.id/LAPIS-TALAS-BOGOR-TIRAMISU-(470GRAM)-GOLDEN-FRANCE-i.1394127702.27066307018?extraParams=%7B%22display_model_id%22%3A233409560457%2C%22model_selection_logic%22%3A2%7D&sp_atk=542b5409-3636-47b8-8329-bfa4cc7d2489&xptdk=542b5409-3636-47b8-8329-bfa4cc7d2489,LAPIS TALAS BOGOR TIRAMISU (470GRAM) GOLDEN FRANCE,Makanan,Kue & Roti,41500,1,5.0,Golden France,shopee,0,lapis talas bogor tiramisu golden france
https://shopee.co.id/LAPIS-TALAS-BOGOR-BLUBERRY-(470GRAM)-GOLDEN-FRANCE-i.1392392340.29866708892?extraParams=%7B%22display_model_id%22%3A148871410645%2C%22model_selection_logic%22%3A2%7D&sp_atk=8b4fb3fc-5f4e-46b1-b00d-c9999063dc34&xptdk=8b4fb3fc-5f4e-46b1-b00d-c9999063dc34,LAPIS TALAS BOGOR BLUBERRY (470GRAM) GOLDEN FRANCE,Makanan,Kue & Roti,41500,1,5.0,Golden France,shopee,0,lapis talas bogor bluberry golden france
https://shopee.co.id/KOPI-LIONG-BULAN-KHAS-BOGOR-dengan-gula-sachet-oleh-oleh-Bogor-LIONG-i.20175858.11210412243?extraParams=%7B%22display_model_id%22%3A151210892583%2C%22model_selection_logic%22%3A2%7D&sp_atk=224ab63c-2028-4750-b1e0-cf7e39efaceb&xptdk=224ab63c-2028-4750-b1e0-cf7e39efaceb,KOPI LIONG BULAN KHAS BOGOR dengan gula sachet | oleh oleh Bogor | LIONG,Minuman,Kopi,3600,77,5.0,Kopi Liong Bulan,shopee,1,kopi liong khas bogor gula sachet bogor liong
https://shopee.co.id/LAPIS-TALAS-BOGOR-COKELAT-470-GR-GOLDEN-FRANCE-OLEH-OLEH-BOGOR-i.1394127702.24887887083?extraParams=%7B%22display_model_id%22%3A168513234725%2C%22model_selection_logic%22%3A2%7D&sp_atk=12d141e4-2a39-44c8-8c20-9df21e25cb7c&xptdk=12d141e4-2a39-44c8-8c20-9df21e25cb7c,LAPIS TALAS BOGOR COKELAT 470 GR GOLDEN FRANCE OLEH-OLEH BOGOR,Makanan,Kue & Roti,41500,1,0.0,Golden France,shopee,0,lapis talas bogor cokelat golden france bogor
https://shopee.co.id/Amanta-Segar-Bogor-Manisan-Buah-Pala-Serut-200gram-Oleh-Oleh-Khas-Bogor-Pala-Serut-Tipis-Tipis-Toping-Buah-Pala-Amanta-Segar-i.608878015.20857421460?extraParams=%7B%22display_model_id%22%3A164880885464%2C%22model_selection_logic%22%3A2%7D&sp_atk=22984a41-f3be-43b8-8bbb-495e57ad3832&xptdk=22984a41-f3be-43b8-8bbb-495e57ad3832,Amanta Segar Bogor | Manisan Buah Pala Serut 200gram Oleh Oleh Khas Bogor Pala Serut Tipis Tipis Toping Buah Pala Amanta Segar,Makanan,Buah & Bahan Mentah Segar,35650,8,5.0,Amanta Segar,shopee,0,amanta segar bogor manis buah pala serut khas bogor pala serut tipis tipis toping buah pala amanta segar
https://shopee.co.id/Parcel-Parsel-Lebaran-Idul-Fitri-Hampers-Sirup-Pala-Sari-Pala-Oleh-Oleh-Khas-Bogor-i.608878015.29430738268?extraParams=%7B%22display_model_id%22%3A188347485638%2C%22model_selection_logic%22%3A3%7D&sp_atk=57c8b925-9fc6-43bc-abfb-ace5eaa7e55e&xptdk=57c8b925-9fc6-43bc-abfb-ace5eaa7e55e,Parcel Parsel Lebaran Idul Fitri Hampers Sirup Pala Sari Pala Oleh Oleh Khas Bogor,Minuman,Minuman Herbal & Seduh,294000,0,0.0,Toko Sirup Pala Bogor,shopee,0,parcel parsel lebaran idul fitri hampers sirup pala sari pala khas bogor
https://shopee.co.id/BELI-2-GRATIS-1-READY-SIAP-KIRIM-COD-lapis-bogor-black-forest-oleh-oleh-lembang-(bisa-luar-kota)-i.18261581.44152920614?extraParams=%7B%22display_model_id%22%3A275239538887%2C%22model_selection_logic%22%3A2%7D&sp_atk=fc9bdbaa-c23d-443b-8226-34c68ebcbd62&xptdk=fc9bdbaa-c23d-443b-8226-34c68ebcbd62,BELI 2 GRATIS 1 READY SIAP KIRIM COD / lapis bogor black forest / oleh oleh lembang (bisa luar kota),Makanan,Kue & Roti,47570,3,3.0,Lapis Bogor (Umum),shopee,0,beli gratis ready kirim lapis bogor black forest lembang kota
https://shopee.co.id/Kue-Talas-Lapis-Bogor-Sangkuriang-Beli-5-Free-1-i.18401591.3120835114?extraParams=%7B%22display_model_id%22%3A80266685976%2C%22model_selection_logic%22%3A3%7D&sp_atk=54e3a3b7-ad02-47db-9fbf-2d293dce82b3&xptdk=54e3a3b7-ad02-47db-9fbf-2d293dce82b3,Kue Talas Lapis Bogor Sangkuriang Beli 5 Free 1,Makanan,Kue & Roti,59999,10,1.0,Lapis Bogor Sangkuriang,shopee,0,kue talas lapis bogor sangkuriang beli free
https://shopee.co.id/Donut-Kukus-Cokelat-Oleh-oleh-Khas-Bogor-Termurah-i.1535266278.25547959119?extraParams=%7B%22display_model_id%22%3A224652272148%2C%22model_selection_logic%22%3A3%7D&sp_atk=f03007fa-cc03-4eb5-b3c0-d2cf5b963f6a&xptdk=f03007fa-cc03-4eb5-b3c0-d2cf5b963f6a,Donut Kukus Cokelat - Oleh-oleh Khas Bogor Termurah,Makanan,Kue & Roti,72000,0,0.0,Lapis Bogor Sangkuriang,shopee,0,donut kukus cokelat khas bogor murah
https://shopee.co.id/Full-Talas-Keju-Sangkuriang-Lapis-Talas-Bogor-Sangkuriang-Termurah-i.1535266278.56506086249?extraParams=%7B%22display_model_id%22%3A410553702393%2C%22model_selection_logic%22%3A3%7D&sp_atk=1da8254b-0ce9-4cae-bc33-7268f0285089&xptdk=1da8254b-0ce9-4cae-bc33-7268f0285089,Full Talas Keju Sangkuriang | Lapis Talas Bogor Sangkuriang Termurah,Makanan,Kue & Roti,65000,0,0.0,Lapis Bogor Sangkuriang,shopee,0,full talas keju sangkuriang lapis talas bogor sangkuriang murah
https://shopee.co.id/Official-Partner-Beli-1-dapat-2-Kecap-Zebra-Isi-Ulang-Pouch-220-ml-Oleh-Oleh-Asli-Bogor-i.56279771.24607440262?extraParams=%7B%22display_model_id%22%3A232813701307%2C%22model_selection_logic%22%3A2%7D&sp_atk=3d917ade-d6e4-4d9b-8c11-e222b3f88a60&xptdk=3d917ade-d6e4-4d9b-8c11-e222b3f88a60,Official Partner - Beli 1 dapat 2 Kecap Zebra Isi Ulang Pouch 220 ml Oleh Oleh Asli Bogor,Aksesoris & Souvenir,Aksesoris & Souvenir,27999,48,4.7,Kecap Zebra,shopee,1,official partner beli kecap zebra isi ulang pouch ml bogor
https://shopee.co.id/Lapis-Bogor-Sangkuriang-Brownies-Reguler-Pack-(550gr)-Oleh-oleh-Khas-Bogor-Termurah-i.1535266278.56556079113?extraParams=%7B%22display_model_id%22%3A267404329553%2C%22model_selection_logic%22%3A3%7D&sp_atk=75637ff3-31f4-42b5-8d0c-b21225ea0365&xptdk=75637ff3-31f4-42b5-8d0c-b21225ea0365,Lapis Bogor Sangkuriang Brownies - Reguler Pack (550gr) - Oleh-oleh Khas Bogor Termurah,Makanan,Kue & Roti,69000,0,0.0,Lapis Bogor Sangkuriang,shopee,0,lapis bogor sangkuriang brownies reguler pack khas bogor murah
https://shopee.co.id/Lapis-Talas-Bogor-Haturnuhun-Oleholeh-Lembang-Bandung-Termurah-i.1535266278.49806092287?extraParams=%7B%22display_model_id%22%3A345553254462%2C%22model_selection_logic%22%3A3%7D&sp_atk=c0d6b1e2-32cd-4e58-ad92-0676b7ec6c6a&xptdk=c0d6b1e2-32cd-4e58-ad92-0676b7ec6c6a,Lapis Talas Bogor Haturnuhun | Oleholeh Lembang Bandung Termurah,Makanan,Kue & Roti,68000,0,0.0,Haturnuhun,shopee,0,lapis talas bogor haturnuhun oleholeh lembang bandung murah
https://shopee.co.id/Pia-Durian-Duren-de-Paris-Bakery-pie-oleh-oleh-khas-Bogor-i.339348944.42257304748?extraParams=%7B%22display_model_id%22%3A248595349575%2C%22model_selection_logic%22%3A3%7D&sp_atk=bd967151-d11a-47c0-9e2f-52ddbfd76878&xptdk=bd967151-d11a-47c0-9e2f-52ddbfd76878,Pia Durian Duren de Paris Bakery pie oleh oleh khas Bogor,Makanan,Kue & Roti,55000,1,0.0,De Paris Bakery,shopee,0,pia durian duren de paris bakery pie khas bogor
https://shopee.co.id/Bolu-lapis-kukus-botani-oleh-oleh-khas-bogor-rasa-nya-enak-dan-kejunya-melimpah-i.14794443.7407899687?extraParams=%7B%22display_model_id%22%3A10269567022%2C%22model_selection_logic%22%3A2%7D&sp_atk=7e0e5781-0125-47c5-aa91-89a96e06fe47&xptdk=7e0e5781-0125-47c5-aa91-89a96e06fe47,"Bolu lapis kukus botani, oleh oleh khas bogor  rasa nya enak dan kejunya melimpah",Makanan,Kue & Roti,30000,0,0.0,Bolu Kukus Botani,shopee,0,bolu lapis kukus botani khas bogor nya enak keju limpah
https://shopee.co.id/Talas-Keju-Sangkuriang-Lapis-Talas-Bogor-Sangkuriang-Termurah-i.1535266278.44706102381?extraParams=%7B%22display_model_id%22%3A415553677444%2C%22model_selection_logic%22%3A3%7D&sp_atk=c28f4499-0854-431a-a3b2-b8e7f1a34a98&xptdk=c28f4499-0854-431a-a3b2-b8e7f1a34a98,Talas Keju Sangkuriang | Lapis Talas Bogor Sangkuriang Termurah,Makanan,Kue & Roti,65000,0,0.0,Lapis Bogor Sangkuriang,shopee,0,talas keju sangkuriang lapis talas bogor sangkuriang murah
https://shopee.co.id/Lapis-Talas-Bogor-Sangkuriang-Keju-Lembut-Termurah-i.1535266278.29894233883?extraParams=%7B%22display_model_id%22%3A330553875439%2C%22model_selection_logic%22%3A3%7D&sp_atk=fc46f757-8330-4344-97ce-fe4f81264a8c&xptdk=fc46f757-8330-4344-97ce-fe4f81264a8c,Lapis Talas Bogor Sangkuriang Keju Lembut Termurah,Makanan,Kue & Roti,64000,0,0.0,Lapis Bogor Sangkuriang,shopee,0,lapis talas bogor sangkuriang keju lembut murah
https://shopee.co.id/Bolu-S-Talas-rasa-Keju-by-Lapis-Bogor-Sangkuriang-Bolu-Talas-Pum-535gr-Oleh-oleh-Khas-Bogor-Termurah-i.1535266278.44756118960?extraParams=%7B%22display_model_id%22%3A410555463597%2C%22model_selection_logic%22%3A3%7D&sp_atk=6c9ed7f6-85f8-4784-91a8-b05f0bedc767&xptdk=6c9ed7f6-85f8-4784-91a8-b05f0bedc767,Bolu S Talas rasa Keju by Lapis Bogor Sangkuriang / Bolu Talas Pum - 535gr - Oleh-oleh Khas Bogor Termurah,Makanan,Kue & Roti,88000,0,0.0,Lapis Bogor Sangkuriang,shopee,0,bolu s talas keju by lapis bogor sangkuriang bolu talas pum khas bogor murah
https://shopee.co.id/Ketan-Srikaya-Rempah-Cinnamon-Asli-Original-Empuk-Oleh-Oleh-Bogor-i.608878015.25659932099?extraParams=%7B%22display_model_id%22%3A240254348488%2C%22model_selection_logic%22%3A3%7D&sp_atk=9047f47b-5a62-465b-b5c0-efd8dfbacb33&xptdk=9047f47b-5a62-465b-b5c0-efd8dfbacb33,Ketan Srikaya Rempah Cinnamon Asli Original Empuk Oleh Oleh Bogor,Makanan,Kue & Roti,69500,0,0.0,Toko Kue Tradisional Bogor,shopee,0,ketan srikaya rempah cinnamon empuk bogor
https://shopee.co.id/Lapis-Bogor-Sangkuriang-Brownies-Caramel-Reguler-Pack-(550gr)-Oleh-oleh-Khas-Bogor-Termurah-i.1535266278.46356104192?extraParams=%7B%22display_model_id%22%3A380554140013%2C%22model_selection_logic%22%3A3%7D&sp_atk=2bd45c46-db6f-4769-bead-decc2926dc7b&xptdk=2bd45c46-db6f-4769-bead-decc2926dc7b,Lapis Bogor Sangkuriang Brownies Caramel - Reguler Pack (550gr) - Oleh-oleh Khas Bogor Termurah,Makanan,Kue & Roti,70000,0,0.0,Lapis Bogor Sangkuriang,shopee,0,lapis bogor sangkuriang brownies caramel reguler pack khas bogor murah
https://shopee.co.id/Bforest-Sangkuriang-Lapis-Talas-Bogor-Sangkuriang-Lapis-Talas-Sangkuriang-Termurah-i.1535266278.49306106826?extraParams=%7B%22display_model_id%22%3A410553847388%2C%22model_selection_logic%22%3A3%7D&sp_atk=b9d8c34a-e57c-4215-a70e-c6b834c18881&xptdk=b9d8c34a-e57c-4215-a70e-c6b834c18881,Bforest Sangkuriang | Lapis Talas Bogor Sangkuriang | Lapis Talas Sangkuriang Termurah,Makanan,Kue & Roti,69000,0,0.0,Lapis Bogor Sangkuriang,shopee,0,bforest sangkuriang lapis talas bogor sangkuriang lapis talas sangkuriang murah
https://shopee.co.id/Roti-Unyil-Venus-Oleh-Oleh-Khas-Bogor-Cemilan-Legendaris-Bogor-Kuliner-Jakarta-Tangerang-i.43662636.24276835698?extraParams=%7B%22display_model_id%22%3A178174342859%2C%22model_selection_logic%22%3A3%7D&sp_atk=28bba1e4-1ac0-4b48-a724-7bbf0c366c16&xptdk=28bba1e4-1ac0-4b48-a724-7bbf0c366c16,Roti Unyil Venus Oleh Oleh Khas Bogor Cemilan Legendaris Bogor Kuliner Jakarta Tangerang,Makanan,Kue & Roti,68500,0,0.0,Roti Unyil Venus,shopee,0,roti unyil venus khas bogor cemilan legendaris bogor kuliner jakarta tangerang
https://shopee.co.id/OR6T-Apple-Pie-Oval-Medium-Oleh-Oleh-Khas-Bogor-i.1591956038.40661593449?extraParams=%7B%22display_model_id%22%3A275972544380%2C%22model_selection_logic%22%3A3%7D&sp_atk=223588b6-88c2-412f-a642-1fbd9e31a841&xptdk=223588b6-88c2-412f-a642-1fbd9e31a841,OR6T Apple Pie Oval-Medium Oleh-Oleh Khas Bogor,Makanan,Kue & Roti,104000,0,0.0,OR6T Apple Pie,shopee,0,or t apple pie oval medium khas bogor
https://shopee.co.id/Lapis-Talas-Bolu-Kukus-Rasalokal-d-h-Nusarasa-special-by-Sangkuriang-i.397811192.14476012415?extraParams=%7B%22display_model_id%22%3A241476750153%2C%22model_selection_logic%22%3A2%7D&sp_atk=224bd4db-5fe9-48cd-a9af-9210a5026bb2&xptdk=224bd4db-5fe9-48cd-a9af-9210a5026bb2,"Lapis Talas / Bolu Kukus Rasalokal d/h Nusarasa, special by Sangkuriang",Makanan,Kue & Roti,38000,490,4.9,Rasalokal / Nusarasa,shopee,1,lapis talas bolu kukus rasalokal d h nusarasa special by sangkuriang
https://shopee.co.id/Triple-Pack-C-(Reguler-Bolu-Gulung-Signature-Talas-Keju-Donut-Kukus-Talas-Cokelat-Ketan-Wangi)-i.237534970.53752062915?extraParams=%7B%22display_model_id%22%3A267200043368%2C%22model_selection_logic%22%3A3%7D&sp_atk=117ee74f-91f6-46f5-bc26-da9e6d13997a&xptdk=117ee74f-91f6-46f5-bc26-da9e6d13997a,Triple Pack C (Reguler - Bolu Gulung Signature Talas Keju + Donut Kukus Talas Cokelat+ Ketan Wangi),Makanan,Kue & Roti,165000,15,4.8,Lapis Bogor Sangkuriang,shopee,1,triple pack c reguler bolu gulung signature talas keju donut kukus talas cokelat ketan wangi
https://shopee.co.id/RainCake-Choco-Queen-Cake-Premium-dibalut-dengan-Cokelat-dan-Taburan-Crispy-i.172394964.7441744957?extraParams=%7B%22display_model_id%22%3A177301920711%2C%22model_selection_logic%22%3A3%7D&sp_atk=9f01d046-f714-4d25-87b5-3f83dfcf97dc&xptdk=9f01d046-f714-4d25-87b5-3f83dfcf97dc,RainCake - Choco Queen - Cake Premium dibalut dengan Cokelat dan Taburan Crispy,Makanan,Kue & Roti,76000,280,4.9,Bogor Raincake,shopee,1,raincake choco queen cake premium balut cokelat tabur crispy
https://shopee.co.id/Triple-Pack-E-(-Reguler-Blackforest-Donut-Kukus-Talas-Keju-Full-Talas-Keju)-i.237534970.24758033236?extraParams=%7B%22display_model_id%22%3A168031506275%2C%22model_selection_logic%22%3A3%7D&sp_atk=35f5c669-ef90-4134-be03-7ff6ef3e8f88&xptdk=35f5c669-ef90-4134-be03-7ff6ef3e8f88,Triple Pack E ( Reguler- Blackforest+ Donut Kukus Talas Keju + Full Talas Keju),Makanan,Kue & Roti,154000,73,4.9,Lapis Bogor Sangkuriang,shopee,1,triple pack e reguler blackforest donut kukus talas keju full talas keju
https://shopee.co.id/Lapis-Kukus-Talas-Rasa-Lokal-Spesial-dari-Bogor-Original-Talas-i.1609934052.40013588624?extraParams=%7B%22display_model_id%22%3A271121754930%2C%22model_selection_logic%22%3A2%7D&sp_atk=de2aa379-8931-45b1-9d33-6e2c2fd504a2&xptdk=de2aa379-8931-45b1-9d33-6e2c2fd504a2,Lapis Kukus Talas Rasa Lokal | Spesial dari Bogor | Original Talas,Makanan,Kue & Roti,35000,2,4.0,Rasalokal,shopee,0,lapis kukus talas lokal spesial bogor talas
https://shopee.co.id/FCY353-COD-Lapis-Talas-Bogor-Kabayan-oleholeh-bogor-jakarta-nusantara-brownies-kukus-visit-bogor-Pesta-Arisan-meeting-hadiah-i.185142623.25169715393?extraParams=%7B%22display_model_id%22%3A184979024092%2C%22model_selection_logic%22%3A3%7D&sp_atk=af419c29-cdfb-4fa4-b3b0-881cb25b97e2&xptdk=af419c29-cdfb-4fa4-b3b0-881cb25b97e2,FCY353 COD Lapis Talas Bogor Kabayan  oleholeh bogor jakarta nusantara brownies kukus visit bogor  Pesta Arisan meeting hadiah,Makanan,Kue & Roti,58000,0,0.0,Lapis Bogor Kabayan,shopee,0,fcy lapis talas bogor kabayan oleholeh bogor jakarta nusantara brownies kukus visit bogor pesta arisan meeting hadiah
https://shopee.co.id/Pasta-Yam-Talas-(Lapis-Talas-Bogor-)-60Gram-i.244429183.9243592343?extraParams=%7B%22display_model_id%22%3A34925295227%2C%22model_selection_logic%22%3A2%7D&sp_atk=668ee498-7fb0-40d9-ab72-899a601bec95&xptdk=668ee498-7fb0-40d9-ab72-899a601bec95,Pasta Yam Talas (Lapis Talas Bogor ) 60Gram,Makanan,Kue & Roti,19500,45,4.7,Toko Bahan Kue,shopee,1,pasta yam talas lapis talas bogor
https://shopee.co.id/Bolu-Susu-Lembang-BSL-oleh-oleh-Bandung-Bogor-Jakarta-bsl-bolu-susu-lembang-i.397545349.15910827198?extraParams=%7B%22display_model_id%22%3A135606296798%2C%22model_selection_logic%22%3A3%7D&sp_atk=e508368e-f33e-4a82-b5d0-dc458ce66173&xptdk=e508368e-f33e-4a82-b5d0-dc458ce66173,Bolu Susu Lembang / BSL oleh oleh Bandung Bogor Jakarta bsl bolu susu lembang,Minuman,Susu & Minuman Lainnya,56500,1000,5.0,Bolu Susu Lembang,shopee,1,bolu susu lembang bsl bandung bogor jakarta bsl bolu susu lembang
https://shopee.co.id/Keripik-Pisang-Lampung-Rasa-Pedas-Gurih-Sang-Cau-Bogor-100-Gram-i.1011341824.23644423097?extraParams=%7B%22display_model_id%22%3A221669695063%2C%22model_selection_logic%22%3A2%7D&sp_atk=aa944fe4-ed37-4a55-a2a0-db5a5fe60045&xptdk=aa944fe4-ed37-4a55-a2a0-db5a5fe60045,Keripik Pisang Lampung Rasa Pedas Gurih Sang Cau Bogor 100 Gram,Makanan,Camilan & Snack,11498,800,4.9,Sang Cau Bogor,shopee,1,keripik pisang lampung pedas gurih sang cau bogor
https://shopee.co.id/Kopi-Liong-Bulan-Tanpa-Gula-1-Pack-30-Sachet-8gr-Oleh-Oleh-Legend-Khas-Bogor-Kota-Hujan-Ayo-Ngopi-Dirumah-Daripada-Di-Cafe-Kafe-Coffee-i.403556836.16207897698?extraParams=%7B%22display_model_id%22%3A301981142455%2C%22model_selection_logic%22%3A2%7D&sp_atk=dcf90893-05ef-4d3e-a980-34c310e402ac&xptdk=dcf90893-05ef-4d3e-a980-34c310e402ac,Kopi Liong Bulan Tanpa Gula 1 Pack 30 Sachet 8gr Oleh Oleh Legend Khas Bogor Kota Hujan Ayo Ngopi Dirumah Daripada Di Cafe Kafe Coffee,Minuman,Kopi,44950,65,4.9,Kopi Liong Bulan,shopee,1,kopi liong gula pack sachet legend khas bogor kota hujan ayo ngopi rumah cafe kafe coffee
https://shopee.co.id/Chocomory-Cookies-n-Cream-Pie-isi-20-500g-i.146104375.3300702236?extraParams=%7B%22display_model_id%22%3A41563422372%2C%22model_selection_logic%22%3A3%7D&sp_atk=e97dcfcd-564a-4baf-bc25-72cb23b1d5bc&xptdk=e97dcfcd-564a-4baf-bc25-72cb23b1d5bc,Chocomory Cookies n Cream Pie isi 20 500g,Makanan,Kue & Roti,106000,10000,4.9,Chocomory,shopee,1,chocomory cookies n cream pie isi g
https://shopee.co.id/Kaos-Souvenir-Oleh-oleh-Kota-Bogor-Destinasi-Wisata-Kota-kota-Populer-Indonesia-Unisex-Kaos-Cowo-Cewe-Bahan-Tebal-Combed-20s-i.90366229.27433474318?extraParams=%7B%22display_model_id%22%3A167115354796%2C%22model_selection_logic%22%3A3%7D&sp_atk=962f5fcc-615e-4f77-9f87-490657a22ce8&xptdk=962f5fcc-615e-4f77-9f87-490657a22ce8,Kaos Souvenir Oleh-oleh Kota Bogor Destinasi Wisata Kota-kota Populer Indonesia - Unisex Kaos Cowo Cewe Bahan Tebal Combed 20s,Pakaian & Fashion,Atasan & Pakaian Kasual,65000,10,4.8,Toko Souvenir Kaos,shopee,0,kaos souvenir kota bogor destinasi wisata kota kota populer indonesia unisex kaos cowo cewe bahan tebal combed s
https://shopee.co.id/Talas-Crispy-Rafless-i.378798177.14850324525?extraParams=%7B%22display_model_id%22%3A246354168724%2C%22model_selection_logic%22%3A3%7D&sp_atk=5404fe3d-f1aa-4606-bce8-26c15e7ca8f3&xptdk=5404fe3d-f1aa-4606-bce8-26c15e7ca8f3,Talas Crispy Rafless,Makanan,Camilan & Snack,52999,30,4.8,Rafless,shopee,1,talas crispy rafless
https://shopee.co.id/Minuman-Herbal-Teh-Pala-Celup-Teh-Pala-Seduh-Palamore-Relaxation-Drink-Pala-Tea-1-Sachet-Oleh-Oleh-Khas-Bogor-i.608878015.26870362226?extraParams=%7B%22display_model_id%22%3A233574195132%2C%22model_selection_logic%22%3A2%7D&sp_atk=ab956fc8-446f-4815-959c-93b8f16786ce&xptdk=ab956fc8-446f-4815-959c-93b8f16786ce,Minuman Herbal Teh Pala Celup Teh Pala Seduh Palamore Relaxation Drink Pala Tea 1 Sachet Oleh Oleh Khas Bogor,Minuman,Teh,9999,0,0.0,Palamore,shopee,0,minum herbal teh pala celup teh pala seduh palamore relaxation drink pala tea sachet khas bogor
https://shopee.co.id/Double-Pack-B-(Rasa-Lokal-Pandan-Ketan-Talas)-i.426765453.24024679653?extraParams=%7B%22display_model_id%22%3A255649468807%2C%22model_selection_logic%22%3A3%7D&sp_atk=993bccaa-fe81-4c00-9262-d4663389b0f6&xptdk=993bccaa-fe81-4c00-9262-d4663389b0f6,Double Pack B (Rasa Lokal - Pandan Ketan + Talas),Makanan,Kue & Roti,96000,46,4.8,Rasalokal,shopee,1,double pack b lokal pandan ketan talas
https://shopee.co.id/Pasta-Yam-Talas-Bogor-100Gram-i.244429183.10501262199?extraParams=%7B%22display_model_id%22%3A81748639703%2C%22model_selection_logic%22%3A2%7D&sp_atk=66fed7e2-19b6-4099-9e1d-66bf9c7a4b90&xptdk=66fed7e2-19b6-4099-9e1d-66bf9c7a4b90,Pasta Yam Talas Bogor 100Gram,Makanan,Lauk & Bahan Makanan,26000,68,5.0,Toko Bahan Kue,shopee,1,pasta yam talas bogor
https://shopee.co.id/Pasta-Yam-Talas-Bogor-1Kg-i.244429183.8108327707?extraParams=%7B%22display_model_id%22%3A43170896324%2C%22model_selection_logic%22%3A3%7D&sp_atk=544d99e6-063c-4adb-83a0-8e94ca19237c&xptdk=544d99e6-063c-4adb-83a0-8e94ca19237c,Pasta Yam Talas Bogor 1Kg,Makanan,Lauk & Bahan Makanan,211000,1000,4.9,Toko Bahan Kue,shopee,1,pasta yam talas bogor
https://shopee.co.id/Rasalokal-Lapis-Kukus-Talas-Reguler-Pack-(500-Gr)-i.426765453.14363314822?extraParams=%7B%22display_model_id%22%3A160983376180%2C%22model_selection_logic%22%3A2%7D&sp_atk=09bfddcc-c74e-4dc9-ba69-6fb84d90a652&xptdk=09bfddcc-c74e-4dc9-ba69-6fb84d90a652,Rasalokal Lapis Kukus Talas - Reguler Pack (500 Gr),Makanan,Kue & Roti,48000,449,4.9,Rasalokal,shopee,1,rasalokal lapis kukus talas reguler pack
